"","YEAR","PID","CLASS_TYPE","AREA","FRAC","PROX","ENN","CLASS_NAME"
"331",2023,3975,"cls_3",0.2042,1.0909,49324.5552,71.4424,"Pasture"
"332",2023,3979,"cls_3",3.2666,1.0998,43530.3785,63.9,"Pasture"
"333",2023,4001,"cls_3",0.4083,1.0975,965.1334,159.75,"Pasture"
"334",2023,4005,"cls_3",0.1021,1,5367.2451,71.4424,"Pasture"
"335",2023,4008,"cls_3",0.2042,1.0155,45363.5588,63.9,"Pasture"
"336",2023,4026,"cls_3",0.1021,1,1834.9145,101.0348,"Pasture"
"337",2023,4027,"cls_3",0.2042,1.0155,3713.1071,63.9,"Pasture"
"338",2023,4030,"cls_3",0.1021,1,21116.2521,63.9,"Pasture"
"339",2023,4037,"cls_3",81.46,1.107,86457.7301,63.9,"Pasture"
"340",2023,4038,"cls_3",0.2042,1.0909,12381.998,63.9,"Pasture"
"341",2023,4041,"cls_3",3.1645,1.1314,53771.158,63.9,"Pasture"
"342",2023,4059,"cls_3",16160.4265,1.2533,299566.544,63.9,"Pasture"
"343",2023,4087,"cls_3",2.7562,1.0718,13402.6731,101.0348,"Pasture"
"344",2023,4105,"cls_3",1.1229,1.0115,43482.2691,63.9,"Pasture"
"345",2023,4139,"cls_3",0.2042,1.0155,44642.8158,63.9,"Pasture"
"346",2023,4146,"cls_3",3.1645,1.0927,49225.3111,63.9,"Pasture"
"347",2023,4149,"cls_3",0.1021,1,39754.7084,63.9,"Pasture"
"348",2023,4154,"cls_3",0.1021,1,44128.9441,63.9,"Pasture"
"349",2023,4162,"cls_3",0.1021,1,31857.5053,71.4424,"Pasture"
"350",2023,4163,"cls_3",0.3062,1.0914,73782.3992,63.9,"Pasture"
"351",2023,4168,"cls_3",0.4083,1.0537,42726.886,63.9,"Pasture"
"352",2023,4180,"cls_3",2.2458,1.1187,43478.1391,63.9,"Pasture"
"353",2023,4188,"cls_3",3.2666,1.0784,45051.7562,63.9,"Pasture"
"354",2023,4215,"cls_3",0.3062,1.0358,41677.1601,63.9,"Pasture"
"355",2023,4221,"cls_3",0.1021,1,4737.3662,63.9,"Pasture"
"356",2023,4259,"cls_3",573.3848,1.1239,70497.1804,63.9,"Pasture"
"357",2023,4294,"cls_3",0.1021,1,31760.805,71.4424,"Pasture"
"358",2023,4305,"cls_3",1.225,1.0556,43481.8592,63.9,"Pasture"
"359",2023,4316,"cls_3",2.9603,1.1387,158916.0168,63.9,"Pasture"
"360",2023,4334,"cls_3",30966.0438,1.2461,253698.3475,63.9,"Pasture"
"361",2023,4342,"cls_3",281.3332,1.1966,98077.8448,63.9,"Pasture"
"362",2023,4361,"cls_3",12.76,1.1369,86249.4636,63.9,"Pasture"
"363",2023,4394,"cls_3",1.225,1.1641,34800.3214,71.4424,"Pasture"
"364",2023,4414,"cls_3",3.0624,1.0475,43487.4518,63.9,"Pasture"
"365",2023,4419,"cls_3",957.4107,1.1555,111791.9725,63.9,"Pasture"
"366",2023,4432,"cls_3",0.9187,1.0889,40998.9344,63.9,"Pasture"
"367",2023,4452,"cls_3",0.6125,1.1395,86275.3357,63.9,"Pasture"
"368",2023,4457,"cls_3",0.7146,1.1649,119468.8384,63.9,"Pasture"
"369",2023,4459,"cls_3",0.1021,1,35444.851,71.4424,"Pasture"
"370",2023,4462,"cls_3",0.2042,1.0155,46230.2244,63.9,"Pasture"
"371",2023,4496,"cls_3",0.4083,1.1346,41053.9436,63.9,"Pasture"
"372",2023,4508,"cls_3",0.2042,1.0909,119406.4643,63.9,"Pasture"
"373",2023,4531,"cls_3",0.1021,1,119389.3767,63.9,"Pasture"
"374",2023,4541,"cls_3",0.1021,1,52625.0352,71.4424,"Pasture"
"375",2023,4580,"cls_3",3.2666,1.1876,119363.4643,63.9,"Pasture"
"376",2023,4602,"cls_3",0.2042,1.0909,39876.4033,63.9,"Pasture"
"377",2023,4627,"cls_3",26.4388,1.1334,17947.1717,63.9,"Pasture"
"378",2023,4636,"cls_3",1.6333,1.0657,8291.8632,142.8847,"Pasture"
"379",2023,4638,"cls_3",0.3062,1.0358,834.4805,71.4424,"Pasture"
"380",2023,4653,"cls_3",0.7146,1.1434,41147.5391,63.9,"Pasture"
"381",2023,4668,"cls_3",0.1021,1,81417.7876,63.9,"Pasture"
"382",2023,4677,"cls_3",0.6125,1.1637,119332.5065,63.9,"Pasture"
"383",2023,4685,"cls_3",1.4291,1.0386,45645.2123,63.9,"Pasture"
"384",2023,4703,"cls_3",1.0208,1.0509,22657.7298,63.9,"Pasture"
"385",2023,4704,"cls_3",1.0208,1.0509,24015.427,90.3682,"Pasture"
"386",2023,4706,"cls_3",0.6125,1.0819,34788.7282,71.4424,"Pasture"
"387",2023,4707,"cls_3",7.656,1.0722,43484.2167,63.9,"Pasture"
"388",2023,4716,"cls_3",0.1021,1,4433.2694,63.9,"Pasture"
"389",2023,4721,"cls_3",0.2042,1.0909,6978.9673,162.9137,"Pasture"
"390",2023,4745,"cls_3",0.2042,1.0155,43480.4671,63.9,"Pasture"
"391",2023,4749,"cls_3",1.327,1.089,22145.2942,90.3682,"Pasture"
"392",2023,4752,"cls_3",0.7146,1.0631,6717.4423,162.9137,"Pasture"
"393",2023,4753,"cls_3",72.5791,1.1542,119524.1877,63.9,"Pasture"
"394",2023,4778,"cls_3",0.1021,1,45309.779,63.9,"Pasture"
"395",2023,4780,"cls_3",0.1021,1,32741.1128,95.85,"Pasture"
"396",2023,4796,"cls_3",1.1229,1.0654,18134.2348,101.0348,"Pasture"
"397",2023,4798,"cls_3",0.1021,1,41048.0462,63.9,"Pasture"
"398",2023,4799,"cls_3",2.4499,1.1689,2831.4922,63.9,"Pasture"
"399",2023,4815,"cls_3",3.879,1.0916,20591.4118,90.3682,"Pasture"
"400",2023,4819,"cls_3",5.4103,1.0839,10886.5824,131.7332,"Pasture"
"401",2023,4820,"cls_3",0.1021,1,41250.8161,63.9,"Pasture"
"402",2023,4841,"cls_3",1.8374,1.1642,41071.403,63.9,"Pasture"
"403",2023,4842,"cls_3",0.3062,1.0914,1517.2298,95.85,"Pasture"
"404",2023,4846,"cls_3",2.7562,1.1467,6364.3516,131.7332,"Pasture"
"405",2023,4851,"cls_3",1.9395,1.0647,11439.3888,71.4424,"Pasture"
"406",2023,4871,"cls_3",0.1021,1,43496.6284,63.9,"Pasture"
"407",2023,4877,"cls_3",6.5331,1.0731,22733.4703,71.4424,"Pasture"
"408",2023,4878,"cls_3",13.985,1.0818,21708.4605,71.4424,"Pasture"
"409",2023,4910,"cls_3",2.8582,1.0401,36336.5617,71.4424,"Pasture"
"410",2023,4919,"cls_3",0.5104,1.105,36259.054,71.4424,"Pasture"
"411",2023,4922,"cls_3",0.7146,1.1845,13322.8924,71.4424,"Pasture"
"412",2023,4924,"cls_3",0.1021,1,36289.5216,71.4424,"Pasture"
"413",2023,4931,"cls_3",47.059,1.0874,13956.3887,71.4424,"Pasture"
"414",2023,4935,"cls_3",5.3082,1.0407,9570.8746,186.2989,"Pasture"
"415",2023,4956,"cls_3",17.5578,1.1649,39692.4476,63.9,"Pasture"
"416",2023,4972,"cls_3",0.1021,1,1347.2605,191.7,"Pasture"
"417",2023,4979,"cls_3",1.0208,1.0764,33085.7347,71.4424,"Pasture"
"418",2023,4994,"cls_3",40282.1937,1.2776,233066.8567,63.9,"Pasture"
"419",2023,4996,"cls_3",2.2458,1.0651,22715.8617,90.3682,"Pasture"
"420",2023,5000,"cls_3",0.1021,1,1324.4329,191.7,"Pasture"
"421",2023,5030,"cls_3",1.7354,1.1084,1246.0226,194.3443,"Pasture"
"422",2023,5041,"cls_3",1904.5112,1.1988,63051.9341,63.9,"Pasture"
"423",2023,5067,"cls_3",356.158,1.1531,119420.1831,63.9,"Pasture"
"424",2023,5072,"cls_3",6.9415,1.1189,25590.0379,127.8,"Pasture"
"425",2023,5080,"cls_3",0.1021,1,961.8038,159.75,"Pasture"
"426",2023,5090,"cls_3",1.0208,1.0509,20147.638,95.85,"Pasture"
"427",2023,5092,"cls_3",16.0266,1.078,1998.3542,101.0348,"Pasture"
"428",2023,5149,"cls_3",1.225,1.078,3275.8157,95.85,"Pasture"
"429",2023,5153,"cls_3",6692.6874,1.166,160971.6086,63.9,"Pasture"
"430",2023,5155,"cls_3",0.6125,1.1125,1756.6046,223.65,"Pasture"
"431",2023,5156,"cls_3",1.0208,1.1199,2227.0242,162.9137,"Pasture"
"432",2023,5177,"cls_3",0.1021,1,38485.8187,63.9,"Pasture"
"433",2023,5179,"cls_3",4.1853,1.147,45310.7016,63.9,"Pasture"
"434",2023,5195,"cls_3",0.9187,1.112,4571.6962,95.85,"Pasture"
"435",2023,5199,"cls_3",1.4291,1.0987,511.1717,223.65,"Pasture"
"436",2023,5225,"cls_3",2.7562,1.0718,2520.2617,63.9,"Pasture"
"437",2023,5231,"cls_3",0.4083,1.0537,22712.8657,90.3682,"Pasture"
"438",2023,5239,"cls_3",7.9623,1.1657,20153.3232,63.9,"Pasture"
"439",2023,5258,"cls_3",0.5104,1.0688,86274.1654,63.9,"Pasture"
"440",2023,5310,"cls_3",14.1892,1.1163,10074.2555,135.5524,"Pasture"
"441",2023,5358,"cls_3",1.1229,1.088,20623.7638,90.3682,"Pasture"
"442",2023,5361,"cls_3",0.8166,1.0131,4555.1375,71.4424,"Pasture"
"443",2023,5371,"cls_3",0.1021,1,4055.3977,142.8847,"Pasture"
"444",2023,5376,"cls_3",0.6125,1.0465,6096.2544,63.9,"Pasture"
"445",2023,5380,"cls_3",2.3478,1.0604,4979.9697,63.9,"Pasture"
"446",2023,5383,"cls_3",3.2666,1.041,15268.7307,71.4424,"Pasture"
"447",2023,5397,"cls_3",0.2042,1.0155,11304.1325,63.9,"Pasture"
"448",2023,5431,"cls_3",0.4083,1.1346,45308.7033,63.9,"Pasture"
"449",2023,5461,"cls_3",2.9603,1.1202,76037.9499,63.9,"Pasture"
"450",2023,5467,"cls_3",0.4083,1.0975,781.3556,488.741,"Pasture"
"451",2023,5540,"cls_3",0.1021,1,60687.4315,71.4424,"Pasture"
"452",2023,5606,"cls_3",3.3686,1.0861,8044.2819,63.9,"Pasture"
"453",2023,5611,"cls_3",4.0832,1.0766,1266.4618,71.4424,"Pasture"
"454",2023,5642,"cls_3",0.1021,1,896.7582,71.4424,"Pasture"
"455",2023,5646,"cls_3",0.1021,1,39607.2767,63.9,"Pasture"
"456",2023,5651,"cls_3",6.4311,1.0959,15858.9527,71.4424,"Pasture"
"457",2023,5656,"cls_3",0.1021,1,16466.1675,63.9,"Pasture"
"458",2023,5670,"cls_3",0.3062,1.0358,39593.3713,63.9,"Pasture"
"459",2023,5673,"cls_3",1.225,1.0306,5630.15,63.9,"Pasture"
"460",2023,5675,"cls_3",0.6125,1.1125,12201.517,115.1974,"Pasture"
"461",2023,5693,"cls_3",0.1021,1,39704.7898,63.9,"Pasture"
"462",2023,5701,"cls_3",0.7146,1.0283,5362.6946,63.9,"Pasture"
"463",2023,5713,"cls_3",2.0416,1.0592,31687.586,71.4424,"Pasture"
"464",2023,5714,"cls_3",0.5104,1.0688,4414.5951,131.7332,"Pasture"
"465",2023,5715,"cls_3",2.4499,1.1204,21154.0084,63.9,"Pasture"
"466",2023,5738,"cls_3",3.0624,1.1166,45304.5514,63.9,"Pasture"
"467",2023,5752,"cls_3",0.7146,1.1197,39595.3455,63.9,"Pasture"
"468",2023,5763,"cls_3",3.3686,1.0752,39598.6305,63.9,"Pasture"
"469",2023,5775,"cls_3",0.3062,1.0358,36252.1274,71.4424,"Pasture"
"470",2023,5793,"cls_3",0.3062,1.0358,54567.9417,63.9,"Pasture"
"471",2023,5809,"cls_3",0.1021,1,65622.5672,63.9,"Pasture"
"472",2023,5826,"cls_3",0.4083,1.0975,131422.9515,63.9,"Pasture"
"473",2023,5854,"cls_3",1.0208,1.0993,6108.8507,63.9,"Pasture"
"474",2023,5860,"cls_3",0.8166,1.0769,1951.6326,63.9,"Pasture"
"475",2023,5893,"cls_3",0.1021,1,60877.6615,71.4424,"Pasture"
"476",2023,5902,"cls_3",5.4103,1.0992,421.1387,90.3682,"Pasture"
"477",2023,5904,"cls_3",0.8166,1.0473,99127.425,63.9,"Pasture"
"478",2023,5927,"cls_3",0.7146,1.0631,576.9079,90.3682,"Pasture"
"479",2023,5929,"cls_3",0.3062,1.0358,16485.9409,63.9,"Pasture"
"480",2023,5934,"cls_3",0.2042,1.0909,18442.8036,63.9,"Pasture"
"481",2023,5939,"cls_3",7.0435,1.1863,52794.084,63.9,"Pasture"
"482",2023,5941,"cls_3",6.1248,1.1894,737.7939,63.9,"Pasture"
"483",2023,5942,"cls_3",0.1021,1,292.0449,63.9,"Pasture"
"484",2023,5957,"cls_3",2.3478,1.0604,9069.9451,142.8847,"Pasture"
"485",2023,5961,"cls_3",1.327,1.1398,37977.1362,90.3682,"Pasture"
"486",2023,5977,"cls_3",3.4707,1.1381,75906.441,63.9,"Pasture"
"487",2023,5987,"cls_3",0.6125,1.0465,1609.545,127.8,"Pasture"
"488",2023,5989,"cls_3",0.6125,1.1125,37948.7111,90.3682,"Pasture"
"489",2023,5991,"cls_3",0.1021,1,720.4915,63.9,"Pasture"
"490",2023,5992,"cls_3",1.0208,1.0993,1528.1924,63.9,"Pasture"
"491",2023,5998,"cls_3",0.1021,1,23396.9508,90.3682,"Pasture"
"492",2023,6005,"cls_3",0.4083,1,31681.0301,71.4424,"Pasture"
"493",2023,6007,"cls_3",0.1021,1,18126.4396,101.0348,"Pasture"
"494",2023,6031,"cls_3",0.9187,1.0338,811.6316,63.9,"Pasture"
"495",2023,6032,"cls_3",1.4291,1.1309,3987.8463,63.9,"Pasture"
"496",2023,6040,"cls_3",0.6125,1.1395,31690.3211,71.4424,"Pasture"
"497",2023,6058,"cls_3",0.1021,1,39599.4285,63.9,"Pasture"
"498",2023,6070,"cls_3",0.6125,1.0047,12201.0054,115.1974,"Pasture"
"499",2023,6073,"cls_3",1.6333,1.046,45300.3553,63.9,"Pasture"
"500",2023,6076,"cls_3",0.2042,1.0909,72035.3497,63.9,"Pasture"
"501",2023,6088,"cls_3",6.8394,1.1088,75894.1669,63.9,"Pasture"
"502",2023,6108,"cls_3",0.2042,1.0909,48107.5596,63.9,"Pasture"
"503",2023,6110,"cls_3",21624.9864,1.2325,300414.6483,63.9,"Pasture"
"504",2023,6122,"cls_3",47501.7173,1.2837,276196.679,63.9,"Pasture"
"505",2023,6127,"cls_3",68.2917,1.136,115069.0133,63.9,"Pasture"
"506",2023,6149,"cls_3",0.1021,1,18131.73,101.0348,"Pasture"
"507",2023,6158,"cls_3",0.1021,1,45306.8185,63.9,"Pasture"
"508",2023,6234,"cls_3",1.225,1.0306,81458.1899,71.4424,"Pasture"
"509",2023,6267,"cls_3",2.3478,1.0889,11346.3527,127.8,"Pasture"
"510",2023,6275,"cls_3",0.9187,1.0889,9068.1872,90.3682,"Pasture"
"511",2023,6276,"cls_3",0.2042,1.0155,45302.2205,63.9,"Pasture"
"512",2023,6289,"cls_3",0.2042,1.0155,17614.5761,63.9,"Pasture"
"513",2023,6291,"cls_3",0.5104,1.1362,18126.7509,90.3682,"Pasture"
"514",2023,6303,"cls_3",0.7146,1.0932,39601.5697,63.9,"Pasture"
"515",2023,6329,"cls_3",0.7146,1.0631,36252.2164,71.4424,"Pasture"
"516",2023,6345,"cls_3",0.5104,1.0261,13963.3338,115.1974,"Pasture"
"517",2023,6369,"cls_3",0.1021,1,39743.2465,63.9,"Pasture"
"518",2023,6371,"cls_3",7.8602,1.0401,10685.1718,131.7332,"Pasture"
"519",2023,6381,"cls_3",2.9603,1.021,18136.0463,101.0348,"Pasture"
"520",2023,6385,"cls_3",0.1021,1,75871.8199,63.9,"Pasture"
"521",2023,6386,"cls_3",0.1021,1,177142.6016,63.9,"Pasture"
"522",2023,6388,"cls_3",19380.8542,1.2855,136158.7927,63.9,"Pasture"
"523",2023,6394,"cls_3",0.8166,1.1265,192299.026,63.9,"Pasture"
"524",2023,6407,"cls_3",3.4707,1.035,45300.2907,63.9,"Pasture"
"525",2023,6408,"cls_3",0.1021,1,128864.8551,63.9,"Pasture"
"526",2023,6423,"cls_3",0.1021,1,60706.1416,71.4424,"Pasture"
"527",2023,6487,"cls_3",0.2042,1.0155,98677.3668,63.9,"Pasture"
"528",2023,6496,"cls_3",0.3062,1.1369,37979.3417,71.4424,"Pasture"
"529",2023,6505,"cls_3",4.1853,1.093,50632.721,63.9,"Pasture"
"530",2023,6515,"cls_3",1.8374,1.1642,60719.5274,71.4424,"Pasture"
"531",2023,6540,"cls_3",0.6125,1.0047,46237.7279,63.9,"Pasture"
"532",2023,6604,"cls_3",8.5747,1.1802,18136.222,95.85,"Pasture"
"533",2023,6605,"cls_3",7.4519,1.0816,20165.2029,63.9,"Pasture"
"534",2023,6634,"cls_3",0.1021,1,87182.5491,71.4424,"Pasture"
"535",2023,6655,"cls_3",0.8166,1.1847,37978.6923,71.4424,"Pasture"
"536",2023,6656,"cls_3",2.7562,1.1376,13952.6107,71.4424,"Pasture"
"537",2023,6663,"cls_3",0.1021,1,47624.2705,63.9,"Pasture"
"538",2023,6670,"cls_3",1.8374,1.0529,39758.8434,63.9,"Pasture"
"539",2023,6685,"cls_3",0.1021,1,47475.4224,63.9,"Pasture"
"540",2023,6686,"cls_3",0.6125,1.0465,18129.702,101.0348,"Pasture"
"541",2023,6687,"cls_3",6.5331,1.0805,7283.3851,63.9,"Pasture"
"542",2023,6711,"cls_3",1.327,1.0467,1031.4579,95.85,"Pasture"
"543",2023,6719,"cls_3",1.225,1.078,2151.1693,71.4424,"Pasture"
"544",2023,6729,"cls_3",0.6125,1.0465,3637.1719,115.1974,"Pasture"
"545",2023,6742,"cls_3",0.1021,1,23765.0597,90.3682,"Pasture"
"546",2023,6745,"cls_3",4.8999,1.068,45391.1707,63.9,"Pasture"
"547",2023,6746,"cls_3",1.1229,1.1271,36362.0274,71.4424,"Pasture"
"548",2023,6758,"cls_3",0.1021,1,47549.8153,63.9,"Pasture"
"549",2023,6768,"cls_3",0.2042,1.0155,21181.2415,71.4424,"Pasture"
"550",2023,6769,"cls_3",1.7354,1.1084,47533.818,63.9,"Pasture"
"551",2023,6771,"cls_3",0.7146,1.0283,7601.0804,142.8847,"Pasture"
"552",2023,6787,"cls_3",1.225,1.1337,10087.0762,135.5524,"Pasture"
"553",2023,6801,"cls_3",1.327,1.0689,2463.8004,230.3947,"Pasture"
"554",2023,6814,"cls_3",0.2042,1.0155,37978.7061,71.4424,"Pasture"
"555",2023,6826,"cls_3",0.3062,1.0358,37978.7992,71.4424,"Pasture"
"556",2023,6889,"cls_3",11.8413,1.1442,143.2467,63.9,"Pasture"
"557",2023,6898,"cls_3",1.327,1.0689,75865.0855,63.9,"Pasture"
"558",2023,6928,"cls_3",0.2042,1.0155,17985.4519,95.85,"Pasture"
"559",2023,6929,"cls_3",0.1021,1,47478.4463,63.9,"Pasture"
"560",2023,6931,"cls_3",0.9187,1.1857,34.5154,63.9,"Pasture"
"561",2023,6949,"cls_3",0.1021,1,47476.225,63.9,"Pasture"
"562",2023,6950,"cls_3",2.6541,1.0884,36.4022,71.4424,"Pasture"
"563",2023,6952,"cls_3",0.1021,1,98677.0363,63.9,"Pasture"
"564",2023,6955,"cls_3",0.2042,1.0155,84.8394,71.4424,"Pasture"
"565",2023,6956,"cls_3",3.5728,1.1268,85.8511,71.4424,"Pasture"
"566",2023,6958,"cls_3",0.1021,1,33.9464,63.9,"Pasture"
"567",2023,6964,"cls_3",0.6125,1.0465,47516.5999,63.9,"Pasture"
"568",2023,6965,"cls_3",11.3309,1.2112,1271.9678,63.9,"Pasture"
"569",2023,6966,"cls_3",1.8374,1.102,274.0333,63.9,"Pasture"
"570",2023,6978,"cls_3",1.1229,1.1271,47473.5246,63.9,"Pasture"
"571",2023,6979,"cls_3",1.7354,1.1482,154.9464,63.9,"Pasture"
"572",2023,7002,"cls_3",3.5728,1.2275,80.1267,63.9,"Pasture"
"573",2023,7006,"cls_3",1.5312,1.1228,47478.6804,63.9,"Pasture"
"574",2023,7011,"cls_3",0.9187,1.112,34.2988,90.3682,"Pasture"
"575",2023,7013,"cls_3",0.1021,1,98925.8556,63.9,"Pasture"
"576",2023,7021,"cls_3",0.1021,1,14622.0614,63.9,"Pasture"
"577",2023,7023,"cls_3",0.1021,1,47.9981,186.2989,"Pasture"
"578",2023,7025,"cls_3",0.1021,1,45.9617,63.9,"Pasture"
"579",2023,7035,"cls_3",0.4083,1.0975,49.9006,71.4424,"Pasture"
"580",2023,7042,"cls_3",1.1229,1.1443,51.5028,63.9,"Pasture"
"581",2023,7043,"cls_3",0.7146,1.1434,721.8474,115.1974,"Pasture"
"582",2023,7044,"cls_3",0.4083,1.0537,142.0003,159.75,"Pasture"
"583",2023,7069,"cls_3",0.3062,1.1369,65.5632,71.4424,"Pasture"
"584",2023,7070,"cls_3",3.1645,1.1314,27.5417,90.3682,"Pasture"
"585",2023,7080,"cls_3",5.8186,1.2031,83.1795,63.9,"Pasture"
"586",2023,7082,"cls_3",913.0058,1.3214,27374.5317,63.9,"Pasture"
"587",2023,7092,"cls_3",7.5539,1.2003,95.5477,63.9,"Pasture"
"588",2023,7093,"cls_3",0.1021,1,87.4833,63.9,"Pasture"
"589",2023,7116,"cls_3",2.0416,1.1409,64.429,115.1974,"Pasture"
"590",2023,7128,"cls_3",1.7354,1.1084,166.4532,71.4424,"Pasture"
"591",2023,7141,"cls_3",1.7354,1.1084,709.5509,101.0348,"Pasture"
"592",2023,7142,"cls_3",21.1306,1.0729,20150.9873,90.3682,"Pasture"
"593",2023,7143,"cls_3",0.8166,1.1031,11344.7323,63.9,"Pasture"
"594",2023,7152,"cls_3",0.4083,1.0537,1029.6641,71.4424,"Pasture"
"595",2023,7153,"cls_3",1.225,1.1167,25.4717,90.3682,"Pasture"
"596",2023,7154,"cls_3",1.6333,1.1001,10676.3323,63.9,"Pasture"
"597",2023,7161,"cls_3",0.6125,1.1125,31.0374,101.0348,"Pasture"
"598",2023,7169,"cls_3",46.5486,1.1633,1902.8043,63.9,"Pasture"
"599",2023,7179,"cls_3",16456.3571,1.2632,279836.9653,63.9,"Pasture"
"600",2023,7182,"cls_3",0.3062,1.1369,98.4502,63.9,"Pasture"
"601",2023,7183,"cls_3",0.6125,1.1395,271.9138,115.1974,"Pasture"
"602",2023,7184,"cls_3",0.5104,1.0688,547.3182,71.4424,"Pasture"
"603",2023,7189,"cls_3",38.6884,1.171,47473.08,63.9,"Pasture"
"604",2023,7190,"cls_3",0.1021,1,82.2559,63.9,"Pasture"
"605",2023,7204,"cls_3",0.6125,1.1125,582.7856,101.0348,"Pasture"
"606",2023,7205,"cls_3",0.4083,1.0975,22.9711,63.9,"Pasture"
"607",2023,7207,"cls_3",0.1021,1,78998.2964,71.4424,"Pasture"
"608",2023,7217,"cls_3",0.6125,1.0465,78940.1931,71.4424,"Pasture"
"609",2023,7226,"cls_3",0.5104,1.105,141.7035,71.4424,"Pasture"
"610",2023,7235,"cls_3",1.327,1.1398,238.1063,101.0348,"Pasture"
"611",2023,7238,"cls_3",0.8166,1.1265,21.11,63.9,"Pasture"
"612",2023,7239,"cls_3",0.2042,1.0909,18.2347,63.9,"Pasture"
"613",2023,7246,"cls_3",0.1021,1,73006.9902,63.9,"Pasture"
"614",2023,7248,"cls_3",2.552,1.1554,156.2234,127.8,"Pasture"
"615",2023,7249,"cls_3",1.1229,1.1602,95.0022,142.8847,"Pasture"
"616",2023,7252,"cls_3",0.1021,1,2256.0576,63.9,"Pasture"
"617",2023,7258,"cls_3",0.8166,1.1265,116.8624,63.9,"Pasture"
"618",2023,7261,"cls_3",6.1248,1.0868,39490.5784,101.0348,"Pasture"
"619",2023,7266,"cls_3",0.1021,1,52978.0294,63.9,"Pasture"
"620",2023,7268,"cls_3",0.2042,1.0155,18.3541,63.9,"Pasture"
"621",2023,7277,"cls_3",2.7562,1.0583,5284.2423,90.3682,"Pasture"
"622",2023,7279,"cls_3",1.0208,1.0509,15.3753,162.9137,"Pasture"
"623",2023,7290,"cls_3",2.1437,1.1239,37978.4479,71.4424,"Pasture"
"624",2023,7309,"cls_3",1.327,1.0689,125.6725,63.9,"Pasture"
"625",2023,7311,"cls_3",0.1021,1,98673.7122,63.9,"Pasture"
"626",2023,7322,"cls_3",1.9395,1.1353,6558.679,71.4424,"Pasture"
"627",2023,7323,"cls_3",0.3062,1.0358,116.4318,115.1974,"Pasture"
"628",2023,7324,"cls_3",0.4083,1.0975,107.6035,101.0348,"Pasture"
"629",2023,7326,"cls_3",1.5312,1.053,3001.2269,63.9,"Pasture"
"630",2023,7333,"cls_3",3.5728,1.0691,2396.2968,63.9,"Pasture"
"631",2023,7334,"cls_3",2.4499,1.1931,169.2465,115.1974,"Pasture"
"632",2023,7336,"cls_3",0.3062,1.0358,18.7352,232.5995,"Pasture"
"633",2023,7345,"cls_3",0.7146,1.1434,2387.9533,71.4424,"Pasture"
"634",2023,7348,"cls_3",2.6541,1.0477,10092.6636,63.9,"Pasture"
"635",2023,7352,"cls_3",6.6352,1.0716,2983.8607,63.9,"Pasture"
"636",2023,7355,"cls_3",5.104,1.0729,13978.0816,90.3682,"Pasture"
"637",2023,7364,"cls_3",4.1853,1.1835,265.9027,101.0348,"Pasture"
"638",2023,7365,"cls_3",0.7146,1.1434,16.8215,90.3682,"Pasture"
"639",2023,7385,"cls_3",3.2666,1.2001,18.4722,63.9,"Pasture"
"640",2023,7398,"cls_3",0.1021,1,7605.0126,71.4424,"Pasture"
"641",2023,7401,"cls_3",0.3062,1.0358,593.7838,71.4424,"Pasture"
"642",2023,7403,"cls_3",3.5728,1.1268,2442.7435,63.9,"Pasture"
"643",2023,7405,"cls_3",0.4083,1,4044.872,202.0695,"Pasture"
"644",2023,7416,"cls_3",0.7146,1.1197,23738.6143,90.3682,"Pasture"
"645",2023,7418,"cls_3",0.2042,1.0155,1526.1457,127.8,"Pasture"
"646",2023,7420,"cls_3",0.6125,1.1395,642.965,95.85,"Pasture"
"647",2023,7427,"cls_3",1.6333,1.1429,1307.7736,71.4424,"Pasture"
"648",2023,7433,"cls_3",0.6125,1.1125,13.3749,101.0348,"Pasture"
"649",2023,7436,"cls_3",1.7354,1.0769,98675.4851,63.9,"Pasture"
"650",2023,7442,"cls_3",0.8166,1.1265,4238.9109,71.4424,"Pasture"
"651",2023,7445,"cls_3",0.2042,1.0155,23738.1441,90.3682,"Pasture"
"652",2023,7460,"cls_3",0.6125,1.0465,1141.6696,90.3682,"Pasture"
"653",2023,7466,"cls_3",0.8166,1.0769,54.6354,479.25,"Pasture"
"654",2023,7476,"cls_3",0.3062,1.0358,333.1867,95.85,"Pasture"
"655",2023,7479,"cls_3",0.3062,1.0914,315.6521,101.0348,"Pasture"
"656",2023,7483,"cls_3",0.8166,1.0769,12353.5188,95.85,"Pasture"
"657",2023,7487,"cls_3",0.1021,1,296.5821,90.3682,"Pasture"
"658",2023,7489,"cls_3",0.1021,1,999.213,63.9,"Pasture"
"659",2023,7490,"cls_3",1.1229,1.1085,23.3817,63.9,"Pasture"
"660",2023,7491,"cls_3",0.7146,1.0932,6093.0198,257.5891,"Pasture"
"661",2023,7503,"cls_3",0.8166,1.1031,549.7567,90.3682,"Pasture"
"662",2023,7514,"cls_3",13.6788,1.161,3600.9533,63.9,"Pasture"
"663",2023,7522,"cls_3",0.5104,1.0688,116433.4202,63.9,"Pasture"
"664",2023,7528,"cls_3",0.1021,1,45309.4928,63.9,"Pasture"
"665",2023,7535,"cls_3",13.1684,1.1437,1187.8256,63.9,"Pasture"
"666",2023,7545,"cls_3",0.4083,1.0537,561.2388,63.9,"Pasture"
"667",2023,7549,"cls_3",2.7562,1.1281,12.793,142.8847,"Pasture"
